log_file,date,compute_system,file_system,application,shared_or_fpp,read_or_write,md5
glock_hacc_io_write_id7764200_11-15-8281-13773729951957496925_1.darshan,2017-11-15,edison,scratch2,hacc_io_write,fpp,write,5d27460e6333ce88a238348dd5c78531
glock_hacc_io_read_id7764200_11-15-8353-7841061697712382588_1.darshan,2017-11-15,edison,scratch2,hacc_io_read,fpp,read,254ae2b2f2c3103bd1b61a426b09af79
glock_vpicio_uni_id7764200_11-15-8416-12755402612027193890_1.darshan,2017-11-15,edison,scratch2,vpicio_uni,shared,write,a8d45809614bf4f78a2c994efc710a5a
glock_ior_id7764199_11-15-8426-623246059801411593_1.darshan,2017-11-15,edison,scratch1,ior,fpp,read,4bc5cddd79503d70bcd776268df1558f
glock_hacc_io_write_id7764199_11-15-8507-8236479031898858072_2.darshan,2017-11-15,edison,scratch1,hacc_io_write,fpp,write,41375619f1894c15df0561f3eedc83cf
glock_dbscan_read_id7764200_11-15-8531-10401264836278902900_1.darshan,2017-11-15,edison,scratch2,dbscan_read,shared,read,a1cc6f88c8c4912fac7a365a48e92703
glock_hacc_io_read_id7764199_11-15-8581-1979219291949721383_1.darshan,2017-11-15,edison,scratch1,hacc_io_read,fpp,read,4f6324e7d25275a2f85cb491a65c66a3
glock_vpicio_uni_id7764199_11-15-8647-6606308681351760419_1.darshan,2017-11-15,edison,scratch1,vpicio_uni,shared,write,6956241668d5518cbfdd53f7a7b0d482
glock_ior_id7764201_11-15-8650-15815643963468847384_1.darshan,2017-11-15,edison,scratch3,ior,shared,write,3d9b49e04baa7103e44b0101bf37e959
glock_ior_id7764201_11-15-8702-17064915822133917700_1.darshan,2017-11-15,edison,scratch3,ior,fpp,write,0cea8b29c19b85afdbb3a1504e543499
glock_ior_id7764201_11-15-8749-11204900696062341930_1.darshan,2017-11-15,edison,scratch3,ior,shared,read,57d8c9571886df3a4ec5040c49c17a7a
glock_dbscan_read_id7764199_11-15-8769-6376959545965063103_1.darshan,2017-11-15,edison,scratch1,dbscan_read,shared,read,738a07d4fcf1d72bb190174f7ae9a3dc
glock_ior_id7764201_11-15-8953-571250147103619571_1.darshan,2017-11-15,edison,scratch3,ior,fpp,read,81d3f9593d30c829ccc934123c35f700
glock_hacc_io_write_id7764201_11-15-8996-10738258332582969936_1.darshan,2017-11-15,edison,scratch3,hacc_io_write,fpp,write,bfe2a7ce9118042aa8d21c1d6830257d
glock_hacc_io_read_id7764201_11-15-9045-11696546834770016959_1.darshan,2017-11-15,edison,scratch3,hacc_io_read,fpp,read,4a13a8af73bec01444ded2857d7f84d6
glock_vpicio_uni_id7764201_11-15-9092-1512705880697951914_1.darshan,2017-11-15,edison,scratch3,vpicio_uni,shared,write,e3ac0ce18cc3c495088336b5cfeaebbe
glock_dbscan_read_id7764201_11-15-9194-16597730746579220742_1.darshan,2017-11-15,edison,scratch3,dbscan_read,shared,read,5d5a2f3f347fe39efed350f2b0adcb78
glock_ior_id8387525_11-15-13316-8403745775097412451_1.darshan,2017-11-15,cori,bb-shared,ior,shared,write,565a524f5e4a2d34a7e98b8e4fb96172
glock_ior_id8387522_11-15-13330-7323862767556630118_6.darshan,2017-11-15,cori,bb-shared,ior,shared,write,8b060b625c2b3afac0f9c5d1946cbfe5
glock_ior_id8387525_11-15-13350-4052375892223383074_1.darshan,2017-11-15,cori,bb-shared,ior,shared,read,0c604525975df634ce487782ef7e35cd
glock_hacc_io_write_id8387525_11-15-13387-12976578078512458800_6.darshan,2017-11-15,cori,bb-shared,hacc_io_write,fpp,write,44992c430dc92c633ee7fde9070e7980
glock_ior_id8387527_11-15-13396-9627884778414355537_5.darshan,2017-11-15,cori,bb-private,ior,fpp,write,47975a24a98f87a975580ca900b9bde0
glock_hacc_io_read_id8387525_11-15-13476-1363710650937941496_5.darshan,2017-11-15,cori,bb-shared,hacc_io_read,fpp,read,bdfd472238405274f1618b514650a373
glock_ior_id8387527_11-15-13487-9086171718577841494_3.darshan,2017-11-15,cori,bb-private,ior,fpp,read,efe43d1eb02cca1e1050a5048c385d2c
glock_ior_id8387522_11-15-13540-3258621026758439919_2.darshan,2017-11-15,cori,bb-shared,ior,shared,read,1efb348a5e8b28df012f18fedfabc68a
glock_vpicio_uni_id8387525_11-15-13567-233438624185841565_1.darshan,2017-11-15,cori,bb-shared,vpicio_uni,shared,write,19b19db12b37c4540f75d856a4c2a574
glock_hacc_io_write_id8387527_11-15-13578-10034134570146667832_1.darshan,2017-11-15,cori,bb-private,hacc_io_write,fpp,write,8000931d3cd5b61e1075fe8a901d6820
glock_hacc_io_read_id8387527_11-15-13620-8149167104770195393_2.darshan,2017-11-15,cori,bb-private,hacc_io_read,fpp,read,f3b46550075ea376f33b2befded31cb8
glock_dbscan_read_id8387525_11-15-13622-2184197338602114784_1.darshan,2017-11-15,cori,bb-shared,dbscan_read,shared,read,fcc8f2533b50282eab9c85976b7be850
glock_ior_id8387528_11-15-13684-5097838185846191021_1.darshan,2017-11-15,cori,cscratch,ior,shared,write,c5cec3501548a9b97dc1c9a293d6c81a
glock_hacc_io_write_id8387522_11-15-13705-14106353055662706782_9.darshan,2017-11-15,cori,bb-shared,hacc_io_write,fpp,write,22618372c17130b89038ac3316991aa4
glock_hacc_io_read_id8387522_11-15-13791-7271969453291070009_9.darshan,2017-11-15,cori,bb-shared,hacc_io_read,fpp,read,147366137155e7df7b36eb9f8bd92baa
glock_vpicio_uni_id8387522_11-15-13884-9204798000246922807_3.darshan,2017-11-15,cori,bb-shared,vpicio_uni,shared,write,af9be095ec9c05a62debf39c9d74060d
glock_dbscan_read_id8387522_11-15-13953-18279787982209645431_2.darshan,2017-11-15,cori,bb-shared,dbscan_read,shared,read,d37a5363ade1f474cbd3d80f63349753
glock_ior_id8387528_11-15-13959-202956072425018302_1.darshan,2017-11-15,cori,cscratch,ior,fpp,write,f6aa4822fc911bbca0c09b37b4b76d8e
glock_ior_id8387528_11-15-14027-16152243642357951672_1.darshan,2017-11-15,cori,cscratch,ior,shared,read,0a309d8093d9f21fd2f131daa0ff0145
glock_ior_id8387528_11-15-14198-1293476848337478035_1.darshan,2017-11-15,cori,cscratch,ior,fpp,read,027c62246a21cc48fbb34ee01417e7ea
glock_hacc_io_write_id8387528_11-15-14281-15287429565021991799_1.darshan,2017-11-15,cori,cscratch,hacc_io_write,fpp,write,db9adbbb46147fa4fabe0caf418277ff
glock_hacc_io_read_id8387528_11-15-14351-12468350799052522142_1.darshan,2017-11-15,cori,cscratch,hacc_io_read,fpp,read,a9f2b7265ae4d88544e8a93b0d751449
glock_vpicio_uni_id8387528_11-15-14426-2298823306333475242_1.darshan,2017-11-15,cori,cscratch,vpicio_uni,shared,write,6059014f8ef3236a22f2b5c9cee7c599
glock_ior_id8387523_11-15-14458-5743446107720866610_9.darshan,2017-11-15,cori,bb-private,ior,fpp,write,b44a2187082a239f172903ff6f4d06da
glock_ior_id8387523_11-15-14529-11213534420079444885_9.darshan,2017-11-15,cori,bb-private,ior,fpp,read,b610043fb3f252fd765dd43dbbb89a18
glock_dbscan_read_id8387528_11-15-14618-13228761852216148294_1.darshan,2017-11-15,cori,cscratch,dbscan_read,shared,read,fc10b1550c56e97dee0caaad0fc24469
glock_hacc_io_write_id8387523_11-15-14622-9381973602884003312_10.darshan,2017-11-15,cori,bb-private,hacc_io_write,fpp,write,28fb941841a1bbe79deda7a6869c7a09
glock_hacc_io_read_id8387523_11-15-14733-15270238325946166350_9.darshan,2017-11-15,cori,bb-private,hacc_io_read,fpp,read,45e17a24892d4c1df01c9589c79f680c
glock_ior_id8387524_11-15-14912-18088811221602409600_2.darshan,2017-11-15,cori,cscratch,ior,shared,write,3aa4e2b0568e5edf4037718b6c6ade9e
glock_ior_id8387524_11-15-14989-13927863033396710456_9.darshan,2017-11-15,cori,cscratch,ior,fpp,write,91a1aa0f75b8911cb5ba2214a79d8ae0
glock_ior_id8387524_11-15-15098-8038946980656694709_2.darshan,2017-11-15,cori,cscratch,ior,shared,read,57ba2e4a2376187199c968856671dec6
glock_ior_id8387524_11-15-15261-179185170450541470_10.darshan,2017-11-15,cori,cscratch,ior,fpp,read,4faf3d17f1da022ac00e6e5fb2ac6a86
glock_hacc_io_write_id8387524_11-15-15414-7544214190387078142_10.darshan,2017-11-15,cori,cscratch,hacc_io_write,fpp,write,d05d2dbba68e235008ea008a8e8f27b6
glock_hacc_io_read_id8387524_11-15-15501-5476066487744063764_9.darshan,2017-11-15,cori,cscratch,hacc_io_read,fpp,read,670338963f7fb9ee953e5a809a2227e9
glock_vpicio_uni_id8387524_11-15-15613-5940713212359922043_2.darshan,2017-11-15,cori,cscratch,vpicio_uni,shared,write,594f918192756e0454b5d92dbf7e23d1
glock_dbscan_read_id8387524_11-15-15928-3859553957241013872_2.darshan,2017-11-15,cori,cscratch,dbscan_read,shared,read,b78a471211dd7b08b5b43b1234a78c13
crusher_ior_id1305401_11-15-75513-18275392798231672210_1.darshan,2017-11-15,mira,mira-fs1,ior,shared,write,b85032f69314aff63e21fd8da5ab86e2
crusher_ior_id1305401_11-15-75696-10729723754854315219_2.darshan,2017-11-15,mira,mira-fs1,ior,fpp,write,06232e67748ef5ceede6dcfadcf9ab07
crusher_hacc_io_write_id1305401_11-15-75900-16851788800841692307_3.darshan,2017-11-15,mira,mira-fs1,hacc_io_write,fpp,write,ac7b7d70e2edfab69b019ac361ff34ed
crusher_vpicio_uni_id1305401_11-15-76177-1548055363265710725_3.darshan,2017-11-15,mira,mira-fs1,vpicio_uni,shared,write,449d7b9213e0b43b5ffa309e7b22b8f3
crusher_ior_id1305401_11-15-76338-46417511292276201_3.darshan,2017-11-15,mira,mira-fs1,ior,shared,read,7ac0a44d02afc7720552ac5e5eb29f3f
crusher_ior_id1305401_11-15-76565-8716544329651085409_2.darshan,2017-11-15,mira,mira-fs1,ior,fpp,read,854ab2374334accdfbe2de3170fc804d
crusher_hacc_io_read_id1305401_11-15-76694-14793210206333674928_2.darshan,2017-11-15,mira,mira-fs1,hacc_io_read,fpp,read,a6f076cf937e01b54c391aae72917840
crusher_dbscan_read_id1305401_11-15-76974-8603608601156448268_4.darshan,2017-11-15,mira,mira-fs1,dbscan_read,shared,read,8674b87b0b4010a0b195943c3c2daddf
glock_ior_id8416598_11-16-7263-5782577198207455132_1.darshan,2017-11-16,cori,cscratch,ior,shared,write,2bc9a1edb35e918450f8b6993f546a23
glock_ior_id8416598_11-16-7332-17781147978353383820_1.darshan,2017-11-16,cori,cscratch,ior,fpp,write,943d142f280ee8a29b0efb4c8353f825
glock_ior_id8416598_11-16-7398-7154947109627321664_1.darshan,2017-11-16,cori,cscratch,ior,shared,read,25756cc66792d7d7d8b3b5f40305baef
glock_ior_id8416596_11-16-7442-18234594836683655217_1.darshan,2017-11-16,cori,bb-shared,ior,shared,write,17d3b76042295bbcdee97fc0cc1b8b30
glock_ior_id8416596_11-16-7476-4927959893125898868_1.darshan,2017-11-16,cori,bb-shared,ior,shared,read,954a7d9ab6a0016571947a47c7c0455a
glock_hacc_io_write_id8416596_11-16-7520-14108114386551218174_1.darshan,2017-11-16,cori,bb-shared,hacc_io_write,fpp,write,d9140e5cd61c2ebb76cd989b1480fb08
glock_hacc_io_read_id8416596_11-16-7572-7941192782917103424_1.darshan,2017-11-16,cori,bb-shared,hacc_io_read,fpp,read,591c59e01316c44b66319c831b487ffb
glock_vpicio_uni_id8416596_11-16-7616-7671100120233795783_1.darshan,2017-11-16,cori,bb-shared,vpicio_uni,shared,write,9fe4dd454d098e51c71b4ce8c7607a10
glock_ior_id8416598_11-16-7647-9509005750634268157_6.darshan,2017-11-16,cori,cscratch,ior,fpp,read,0c1e305eaadbe5d9cee54ee99082d256
glock_dbscan_read_id8416596_11-16-7668-4263882448496844841_1.darshan,2017-11-16,cori,bb-shared,dbscan_read,shared,read,88a3bef1dc495472e971af30876ae613
glock_hacc_io_write_id8416598_11-16-7732-15779391956412980089_1.darshan,2017-11-16,cori,cscratch,hacc_io_write,fpp,write,fc2d4f2e4911de0985c3716b84685898
glock_ior_id8416597_11-16-7749-8033296448080210558_1.darshan,2017-11-16,cori,bb-private,ior,fpp,write,60d1e4124baea1f24e582142d6d5a8cf
glock_ior_id8416597_11-16-7797-14867857258075115469_1.darshan,2017-11-16,cori,bb-private,ior,fpp,read,936b173b7e1279da4ad063ec607d821b
glock_hacc_io_read_id8416598_11-16-7811-2543711885836719492_1.darshan,2017-11-16,cori,cscratch,hacc_io_read,fpp,read,4316d993658dea20bf1678b7592800f1
glock_hacc_io_write_id8416597_11-16-7850-10336072968898886160_1.darshan,2017-11-16,cori,bb-private,hacc_io_write,fpp,write,9b8e50f64b33941c0fea8b1241793e9d
glock_vpicio_uni_id8416598_11-16-7887-2963066137648106329_1.darshan,2017-11-16,cori,cscratch,vpicio_uni,shared,write,7ee5fa4a771b7c1f592c00b3493c6ed0
glock_hacc_io_read_id8416597_11-16-7898-17764966323459765474_1.darshan,2017-11-16,cori,bb-private,hacc_io_read,fpp,read,5ebc77c2a2f3e6635114b04fb159a751
glock_ior_id7778024_11-16-7996-17613651213982008091_1.darshan,2017-11-16,edison,scratch2,ior,shared,write,e57d9a3f076fb0a536a2206cd54241c3
glock_ior_id7778023_11-16-7996-16214870338019039508_1.darshan,2017-11-16,edison,scratch1,ior,shared,write,cd8b49961089207cd5ecbb637e970d0e
glock_ior_id7778023_11-16-8051-5352678583410103127_2.darshan,2017-11-16,edison,scratch1,ior,fpp,write,2d80de0becd1f4c12b005b15faf1825d
glock_ior_id7778024_11-16-8054-6006339367754584359_2.darshan,2017-11-16,edison,scratch2,ior,fpp,write,0889aefb963cc1e52560f7e5e3bfc8a5
glock_dbscan_read_id8416598_11-16-8084-2018171300953679290_1.darshan,2017-11-16,cori,cscratch,dbscan_read,shared,read,ebaf3d15380c6d9acf172c518d35903e
glock_ior_id7778023_11-16-8115-17837754061103273225_1.darshan,2017-11-16,edison,scratch1,ior,shared,read,aaa802d89a149af62017259ece659514
glock_ior_id7778024_11-16-8118-10043831112310028791_1.darshan,2017-11-16,edison,scratch2,ior,shared,read,921c9715103b423b3e67757d404c0722
glock_ior_id7778023_11-16-8361-1158134534361436449_1.darshan,2017-11-16,edison,scratch1,ior,fpp,read,ee1e83308f2667dc18064b03e2bc474e
glock_ior_id7778024_11-16-8381-16567112441141252248_1.darshan,2017-11-16,edison,scratch2,ior,fpp,read,e907d2541e713228ee96b32b49bca171
glock_hacc_io_write_id7778023_11-16-8421-953128767236694464_2.darshan,2017-11-16,edison,scratch1,hacc_io_write,fpp,write,ba1bc87375f97fefa8943c6a764ce99f
glock_hacc_io_write_id7778024_11-16-8443-17468372580753932903_1.darshan,2017-11-16,edison,scratch2,hacc_io_write,fpp,write,ee3254cbf4f71f1674df2c07ddc8f8ac
glock_hacc_io_read_id7778023_11-16-8490-13430893166061775651_1.darshan,2017-11-16,edison,scratch1,hacc_io_read,fpp,read,edcabb183663d2ccaa213dfad380630a
glock_hacc_io_read_id7778024_11-16-8520-10797620632773958221_1.darshan,2017-11-16,edison,scratch2,hacc_io_read,fpp,read,6af79938e68744940350b3869d8d5c28
glock_vpicio_uni_id7778023_11-16-8554-14443873936581366256_1.darshan,2017-11-16,edison,scratch1,vpicio_uni,shared,write,54b96ffad96c51bad0f881ff65cd2ae2
glock_vpicio_uni_id7778024_11-16-8592-9458182459378451307_1.darshan,2017-11-16,edison,scratch2,vpicio_uni,shared,write,bce9456f4ab745e5d66812065dd41114
glock_dbscan_read_id7778023_11-16-8667-8685960276095442462_1.darshan,2017-11-16,edison,scratch1,dbscan_read,shared,read,4c10e59a331cc9af93d1d361e022222d
glock_dbscan_read_id7778024_11-16-8712-13970614308932945592_1.darshan,2017-11-16,edison,scratch2,dbscan_read,shared,read,6251b396da32faee65fde0bfc16a36a9
glock_ior_id7778025_11-16-8798-16130788530792055456_1.darshan,2017-11-16,edison,scratch3,ior,shared,write,0609f75d03ccc817649736a31f741b9d
glock_ior_id7778025_11-16-8840-4645664723098475218_1.darshan,2017-11-16,edison,scratch3,ior,fpp,write,5207ad667a8406945f8ffba23eefd3be
glock_ior_id8416593_11-16-8853-4562337769853408773_2.darshan,2017-11-16,cori,bb-shared,ior,shared,write,9e7e6c32f64b3de43cb61e911215e9b6
glock_ior_id7778025_11-16-8885-9925554492615447323_1.darshan,2017-11-16,edison,scratch3,ior,shared,read,8ea4cf2ece6bc968693bdd98dbf94e31
glock_ior_id8416593_11-16-8932-11189679066190764670_2.darshan,2017-11-16,cori,bb-shared,ior,shared,read,961a6bb1e235bb475ad7ca68ce2f4396
glock_hacc_io_write_id8416593_11-16-9037-9779977744353928378_10.darshan,2017-11-16,cori,bb-shared,hacc_io_write,fpp,write,c4eb81e9d9758e25e2c81250ddd69ab5
glock_ior_id7778025_11-16-9099-8846746540562094861_1.darshan,2017-11-16,edison,scratch3,ior,fpp,read,ace65caa8b9db18bd0803853930e1f23
glock_hacc_io_read_id8416593_11-16-9127-13356862176738221143_9.darshan,2017-11-16,cori,bb-shared,hacc_io_read,fpp,read,2f5fa78203be8b32103ab9360f7ebfa6
glock_hacc_io_write_id7778025_11-16-9144-13089227263699404580_2.darshan,2017-11-16,edison,scratch3,hacc_io_write,fpp,write,c0495974ab42b51242fd0af8547065fd
glock_hacc_io_read_id7778025_11-16-9195-14123555471646653144_2.darshan,2017-11-16,edison,scratch3,hacc_io_read,fpp,read,ca9e83439a19f3a07539d07e815c02a3
glock_vpicio_uni_id8416593_11-16-9205-6630712875690842608_2.darshan,2017-11-16,cori,bb-shared,vpicio_uni,shared,write,dcc78c0ab489ccf4908018eace8bf925
glock_vpicio_uni_id7778025_11-16-9246-4068803739330094672_1.darshan,2017-11-16,edison,scratch3,vpicio_uni,shared,write,b74a060f8770cae6ad3c6ec4943a636f
glock_dbscan_read_id8416593_11-16-9291-17965668297492725190_2.darshan,2017-11-16,cori,bb-shared,dbscan_read,shared,read,5593b214243462b2909c94b68693ac2b
glock_dbscan_read_id7778025_11-16-9345-16988063462207001452_1.darshan,2017-11-16,edison,scratch3,dbscan_read,shared,read,3b083e1a1dc1c7b14fa8b8e653f586d4
glock_ior_id8416594_11-16-9405-13396637578030514383_9.darshan,2017-11-16,cori,bb-private,ior,fpp,write,8025b98d764b18748b353ed30babcd17
glock_ior_id8416594_11-16-9476-10210052095800146_9.darshan,2017-11-16,cori,bb-private,ior,fpp,read,3653b8c195ea678ab134fdb958091872
glock_hacc_io_write_id8416594_11-16-9548-3554652505127505385_9.darshan,2017-11-16,cori,bb-private,hacc_io_write,fpp,write,69621bf60f105f34eea22d0d369da880
glock_hacc_io_read_id8416594_11-16-9640-8762419463886732234_8.darshan,2017-11-16,cori,bb-private,hacc_io_read,fpp,read,e506f6c46659e4b2578d8d76edbafa1e
glock_ior_id8416595_11-16-11134-5788092015895927379_2.darshan,2017-11-16,cori,cscratch,ior,shared,write,c9a31d6cc6a1df9a867dbadfd1473593
glock_ior_id8416595_11-16-11240-11116570156858924530_10.darshan,2017-11-16,cori,cscratch,ior,fpp,write,755dac851c1168c72afa54e37f4b55b8
glock_ior_id8416595_11-16-11357-13766655798862518635_2.darshan,2017-11-16,cori,cscratch,ior,shared,read,327c53ffbc8fc0da2873bf6990f3ff36
glock_ior_id8416595_11-16-11583-13218833483849911233_9.darshan,2017-11-16,cori,cscratch,ior,fpp,read,20fbc9e64175a6379b442d5760db40b5
glock_hacc_io_write_id8416595_11-16-11675-11066925051961317764_11.darshan,2017-11-16,cori,cscratch,hacc_io_write,fpp,write,19a1549c64a106ba23f9e92375e6681c
glock_hacc_io_read_id8416595_11-16-11757-15777183965974985220_9.darshan,2017-11-16,cori,cscratch,hacc_io_read,fpp,read,f7fe38bd86ac3a32a7183fa508fb4ee4
glock_vpicio_uni_id8416595_11-16-11840-17300615429813381080_2.darshan,2017-11-16,cori,cscratch,vpicio_uni,shared,write,bb62b2b1e8c57f436a1d16506f2a2196
glock_dbscan_read_id8416595_11-16-12164-11044218143865022364_2.darshan,2017-11-16,cori,cscratch,dbscan_read,shared,read,49ce52b2647bd8961468e3f1495984aa
glock_ior_id8451445_11-17-7247-1325445022794222196_2.darshan,2017-11-17,cori,cscratch,ior,shared,write,9cd9f93c429328bce80da4789397f374
glock_ior_id8451445_11-17-7335-3900032426700907500_9.darshan,2017-11-17,cori,cscratch,ior,fpp,write,9ef18201160496ed747839913cf03c00
glock_ior_id8451445_11-17-7440-12745399723781675630_2.darshan,2017-11-17,cori,cscratch,ior,shared,read,056b87f8837b8df0b07366c978b69ec4
glock_ior_id8451448_11-17-7579-4012933825931189654_1.darshan,2017-11-17,cori,cscratch,ior,shared,write,549a5d6c271866623dbca51e6fdd87f7
glock_ior_id8451445_11-17-7615-14875340380958282325_8.darshan,2017-11-17,cori,cscratch,ior,fpp,read,52b5f108a0cc34e7fefedbd0ebe2ca59
glock_ior_id8451448_11-17-7689-14959283534810913572_1.darshan,2017-11-17,cori,cscratch,ior,fpp,write,f97a6fbe7db5a567563b2fe06e3861fa
glock_hacc_io_write_id8451445_11-17-7707-4519831137718551804_11.darshan,2017-11-17,cori,cscratch,hacc_io_write,fpp,write,c5ad03cd45f6013b0340016f5f67217e
glock_ior_id8451448_11-17-7754-6695606087920362549_1.darshan,2017-11-17,cori,cscratch,ior,shared,read,cb3f2fdd0a8430c7262627ec352cea4d
glock_hacc_io_read_id8451445_11-17-7790-2526121620599522832_10.darshan,2017-11-17,cori,cscratch,hacc_io_read,fpp,read,de52f63a4a8f558486ecff781383d85f
glock_vpicio_uni_id8451445_11-17-7876-12208376699976432556_3.darshan,2017-11-17,cori,cscratch,vpicio_uni,shared,write,3b183316afc4512fc62200f4fbdde99f
glock_ior_id8451446_11-17-7924-6185456939314906673_1.darshan,2017-11-17,cori,bb-shared,ior,shared,write,f1bc6a5379901ed5ab10c4fa79331b1d
glock_ior_id8451446_11-17-7959-2793631917915443697_1.darshan,2017-11-17,cori,bb-shared,ior,shared,read,47d0a698eb0e254bbbf9692c1c8ab72d
glock_ior_id8451448_11-17-7974-1211424758458672331_1.darshan,2017-11-17,cori,cscratch,ior,fpp,read,572604fd1ae8960b68900b3d9383e803
glock_hacc_io_write_id8451446_11-17-7999-7489811390806466067_1.darshan,2017-11-17,cori,bb-shared,hacc_io_write,fpp,write,0305ea507ed0ead05f38d20ab8a5cd02
glock_hacc_io_write_id8451448_11-17-8053-11980129163954922677_1.darshan,2017-11-17,cori,cscratch,hacc_io_write,fpp,write,efd3d81ab3d65c9697f34af181ba42b3
glock_hacc_io_read_id8451446_11-17-8057-11490557333016627179_1.darshan,2017-11-17,cori,bb-shared,hacc_io_read,fpp,read,8e7adc4d2bfd9bdc8c91817653035a25
glock_vpicio_uni_id8451446_11-17-8105-9143061676746278018_1.darshan,2017-11-17,cori,bb-shared,vpicio_uni,shared,write,0cf556a6ff5ffa174da2f6dfacb14882
glock_hacc_io_read_id8451448_11-17-8128-7018056599423634824_1.darshan,2017-11-17,cori,cscratch,hacc_io_read,fpp,read,4512e30999c98a857828464345251e99
glock_dbscan_read_id8451446_11-17-8192-50559483714550779_1.darshan,2017-11-17,cori,bb-shared,dbscan_read,shared,read,02730813803b30a0a867d3a4156b70fc
glock_vpicio_uni_id8451448_11-17-8221-3985498141530564157_1.darshan,2017-11-17,cori,cscratch,vpicio_uni,shared,write,219526d575ddfc74ff3b781b47920edd
glock_dbscan_read_id8451445_11-17-8221-4567177543728053370_2.darshan,2017-11-17,cori,cscratch,dbscan_read,shared,read,df36a58191667741cab65ee1bf913759
glock_ior_id8451447_11-17-8306-17196561019104488249_1.darshan,2017-11-17,cori,bb-private,ior,fpp,write,888a52d98ce41854a80139c17a53a629
